false_positive_rate,true_positive_rate,threshold
0.001764844846514084,0.13086204751834804,0.6844842186121883
0.001771793054571226,0.13086204751834804,0.6844450099312249
0.001771793054571226,0.13117303147157608,0.6839443997886829
0.0017787412626283682,0.13117303147157608,0.6836963180028655
0.0017787412626283682,0.13254136086577933,0.6820182574248824
0.0017856894706855101,0.13254136086577933,0.6819438509143276
0.0017856894706855101,0.13279014802836173,0.6816761585036643
0.0017926376787426523,0.13279014802836173,0.6816289437000134
0.0017926376787426523,0.13291454160965294,0.6815401302053307
0.0017995858867997944,0.13291454160965294,0.6814837349624288
0.0017995858867997944,0.13316332877223536,0.6810401441297802
0.0018065340948569364,0.13316332877223536,0.6809837396334223
0.0018065340948569364,0.13322552556288095,0.6807587453676419
0.0018134823029140785,0.13322552556288095,0.6807509067598512
0.0018134823029140785,0.13328772235352657,0.6805917720655651
0.0018204305109712205,0.13328772235352657,0.6805615330274885
0.0018204305109712205,0.1337230998880458,0.6802773947539386
0.0018343269270855046,0.1337230998880458,0.6802176176167523
0.0018343269270855046,0.1340340838412738,0.68000504201235
0.0018482233431997889,0.1340340838412738,0.6799492241912228
0.0018482233431997889,0.13465605174772982,0.6793007187220446
0.0018551715512569308,0.13465605174772982,0.679254859416174
0.0018551715512569308,0.1347182485383754,0.6791492642221285
0.001862119759314073,0.1347182485383754,0.6791288263066125
0.001862119759314073,0.13515362607289463,0.6785699784030093
0.001869067967371215,0.13515362607289463,0.6785671104478244
0.001869067967371215,0.13521582286354025,0.6783656144389478
0.001876016175428357,0.13521582286354025,0.678172009345764
0.001876016175428357,0.13546461002612264,0.6777470793900936
0.001882964383485499,0.13546461002612264,0.677658810547803
0.001882964383485499,0.13596218435128749,0.6771782997350458
0.0018899125915426411,0.13596218435128749,0.6770874721330615
0.0018899125915426411,0.1365219554670979,0.6764347856119023
0.0018968607995997833,0.1365219554670979,0.6762990722213436
0.0018968607995997833,0.1366463490483891,0.6759748266459856
0.0019038090076569252,0.1366463490483891,0.6759074083312987
0.0019038090076569252,0.13701952979226273,0.675508426908853
0.0019107572157140674,0.13701952979226273,0.6754853207683421
0.0019107572157140674,0.13757930090807313,0.6747367062811417
0.0019177054237712093,0.13757930090807313,0.6747263063899425
0.0019177054237712093,0.13795248165194676,0.6744945269770001
0.0019246536318283515,0.13795248165194676,0.6744762471889664
0.0019246536318283515,0.13826346560517477,0.6741095713300232
